cuda_device : 0
eos_m_token : EOS_M
beam_len_bonus : 0.5
mode : test
m : TSD
prev_z_method : separate
dataset : camrest
exp_setting : cross
seed : 0
vocab_size : 1600
embedding_size : 300
hidden_size : 50
split : (3, 1, 1)
lr : 0.003
lr_decay : 0.5
vocab_path : ./vocab/vocab-camrest.pkl
fasttext_path : ./data/fasttext/wiki.multi.id.vec
vocab_data_path : ./data/CamRest676/bi/IndoCamRest676_bi.json
vocab_db_path : ./data/CamRest676/bi/kb_indo_bi.json
data : ./data/CamRest676/IndoCamRest/IndoCamRest676.json
entity : ./data/CamRest676/IndoCamRest/ontology_indo.json
db : ./data/CamRest676/IndoCamRest/KB_indo.json
batch_size : 32
z_length : 8
degree_size : 5
layer_num : 1
dropout_rate : 0.5
epoch_num : 100
rl_epoch_num : 1
cuda : False
spv_proportion : 100
max_ts : 40
early_stop_count : 3
new_vocab : True
model_path : ./models/camrest.pkl
result_path : ./results/camrest-rl.csv
teacher_force : 100
beam_search : False
beam_size : 10
sampling : False
use_positional_embedding : False
unfrz_attn_epoch : 0
skip_unsup : False
truncated : False
pretrain : False
START_CSV_SECTION
dial_id,turn_num,user,generated_bspan,bspan,generated_response,response,u_len,m_len,supervised
632,0,saya mencari sebuah restoran di kisaran harga yang menengah di bagian timur kota,bagian EOS_Z1,menengah timur EOS_Z1,there are no bagian restaurants in the city .,"bagaimana dengan name_SLOT , mereka berada di kisaran harga yang menengah di bagian timur kota",14,16,True
578,0,saya sedang mencari restoran thailand-area manapun tidak masalah .,tidak EOS_Z1,thailand tidak peduli EOS_Z1,there are no tidak restaurants in the city .,name_SLOT adalah restoran thailand pricerange_SLOT di bagian area_SLOT dari kota .,10,12,True
654,0,saya mencari sebuah restoran dengan harga yang menengah di bagian selatan kota . makanan jenis apapun tidak apa apa bagi saya ; saya hanya ingin tahu nomor telepon dari tempat yang kamu temukan .,moderate EOS_Z1,tidak peduli menengah selatan EOS_Z1 phone,there are no restaurants in the moderate price range .,nomor telepon name_SLOT adalah phone_SLOT .,35,7,True
649,0,saya mencari alamat dan rentang harga dari penyajian restoran makanan cina di bagian selatan di kota .,di EOS_Z1,cina selatan EOS_Z1 address pricerange,there are no di restaurants in the city .,name_SLOT adalah sebuah restoran cina yang berlokasi di bagian selatan dari kota dengan rentang harga pricerange_SLOT . alamat mereka adalah address_SLOT .,18,23,True
628,0,"halo , saya sedang mencari restoran dengan harga yang menengah dan menyediakan makanan pub gastronomi .",pub EOS_Z1,pub gastronomi menengah EOS_Z1,there are no pub restaurants in the city .,name_SLOT menyediakan makanan pub gastronomi dan berada di rentang harga menengah .,17,13,True
591,0,"halo , saya mencari sebuah restoran mahal yang menyediakan makanan irlandia .",makanan EOS_Z1,irlandia mahal EOS_Z1,there are no makanan restaurants . would you like their location ?,"maafkan saya , tidak ada restoran yang sesuai dengan permintaanmu . apakah kamu ingin mencoba hal yang lain ?",13,20,True
549,0,saya ingin sebuah restoran yang berada di bagian utara kota yang menyediakan makanan perancis,menyediakan EOS_Z1,perancis utara EOS_Z1,there are no menyediakan restaurants in the city .,terdapat name_SLOT di bagian utara dari kota yang menyediakan makanan perancis .,15,13,True
566,0,"saya ingin mengunjungi restoran yang mahal di bagian selatan dari kota . saya membutuhkan alamat , nomor telepon , dan tipe dari makanannya .",moderate EOS_Z1,mahal selatan EOS_Z1 address phone phone,there are no restaurants in the moderate price range .,"terdapat 5 restoran mahal yang tersedia di bagian selatan dari kota . restoran food_SLOT , food_SLOT , food_SLOT dan dua food_SLOT tersedia . tipe makanan macam apa yang anda inginkan ?",25,32,True
648,0,"saya ingin sebuah restoran yang menyediakan makanan dunia . itu akan menjadi restoran yang sangat bagus , dan tidak apa apa jika itu mahal .",moderate EOS_Z1,dunia tidak peduli EOS_Z1,there are no restaurants in the moderate price range .,tidak ada restoran yang cocok,26,6,True
636,0,saya mencari tempat yang memiliki makanan cina .,makanan EOS_Z1,cina EOS_Z1,there are no makanan restaurants . would you like to try something else ?,"terdapat 17 restoran cina , apakah anda memiliki preferensi rentang harga atau area di kota ?",9,17,True
665,0,saya sedang mencari restoran murah di bagian timur kota .,timur EOS_Z1,murah timur EOS_Z1,there are no timur restaurants in the city .,name_SLOT adalah sebuah restoran food_SLOT yang murah di sisi timur . apakah kamu ingin alamat atau nomor teleponnya ?,11,20,True
613,0,saya mencari sebuah restoran dengan harga yang menengah dan di bagian utara kota .,utara EOS_Z1,menengah utara EOS_Z1,there are no utara restaurants in the city .,terdapat dua restoran dengan harga yang menengah di bagian utara kota . satu khas di masakan food_SLOT dan yang lainnya adalah restoran food_SLOT .,15,25,True
609,0,apakah ada restoran lebanon di kota ?,di EOS_Z1,lebanon EOS_Z1,there are no di restaurants in the area_SLOT .,name_SLOT adalah tempat lebanon yang bagus di daerah area_SLOT .,8,11,True
587,0,"hai , saya sedang mencari restoran dengan harga yang menengah di bagian selatan dari kota .",dari EOS_Z1,menengah selatan EOS_Z1,there are no dari restaurants in the city .,name_SLOT adalah sebuah restoran dengan harga yang menengah di area selatan . apakah anda informasi mereka ?,17,18,True
577,0,"hai , saya sedang mencari restoran dengan harga yang menengah di bagian selatan dari kota .",dari EOS_Z1,menengah selatan EOS_Z1,there are no dari restaurants in the city .,name_SLOT memilki harga yang menengah dan terletak di bagian selatan dari kota . apakah anda ingin lokasinya ?,17,19,True
554,0,bolehkah saya memiliki informasi untuk restoran italia di bagian timur kota ?,timur EOS_Z1,italia timur EOS_Z1,there are no timur restaurants in the area_SLOT .,iya tentu . hanya terdapat di restoran italia yang bernama name_SLOT di daerah timur . hal apa lagi yang ingin kamu ketahui ?,13,24,True
655,0,"bisakah kamu rekomendasikan sebuah restoran yang menyediakan makanan perancis ? saya butuh alamat , nomor telepon dan kodepos nya . terimakasih .",moderate EOS_Z1,perancis EOS_Z1 address phone postcode,there are no restaurants in the moderate price range .,kamu menginginkan restoran yang menyediakan makanan perancis . apakah kamu memiliki preferensi untuk letak daerahnya ?,23,17,True
640,0,saya ingin sebuah restoran dengan harga yang menengah terletak di bagian selatan kota .,selatan EOS_Z1,menengah selatan EOS_Z1,there are no selatan restaurants in the city .,name_SLOT adalah sebuah restoran food_SLOT di daerah selatan kota dan berada di kisaran harga yang menengah .,15,18,True
564,0,saya ingin restoran murah yang menyediakan makanan mediterania,menyediakan EOS_Z1,mediterania murah EOS_Z1,there are no menyediakan restaurants in the city .,name_SLOT adalah restoran murah yang menyediakan makanan mediterania . apakah bagian area_SLOT dari kota cukup untuk anda ?,9,19,True
623,0,bisakah saya mendapatkan sebuah restoran korea di pusat kota ?,pusat EOS_Z1,korea pusat EOS_Z1,there are no pusat restaurants in the area_SLOT .,name_SLOT terletak di daerah pusat kota,11,7,True
668,0,halo . bisakah kamu membantu saya mencarikan sebuah restoran dengan harga yang menengah di bagian selatan kota ?,selatan EOS_Z1,menengah selatan EOS_Z1,there are no selatan restaurants in the area_SLOT .,berikut adalah daftar dari restoran yang terletak di sisi selatan kota di kisaran harga yang menengah,19,17,True
556,0,"hai , saya ingin restoran dengan harga yang menengah di bagian selatan dari kota .",dari EOS_Z1,menengah selatan EOS_Z1,there are no dari restaurants in the city .,name_SLOT terletak di bagian selatan dari kota dan memiliki rentang harga yang menengah . apakah anda ingin lokasinya ?,16,20,True
643,0,"hai , saya sedang mencari restoran yang menengah yang berada di bagian selatan kota .",selatan EOS_Z1,menengah selatan EOS_Z1,there are no selatan restaurants in the city .,terdapat dua restoran dengan harga yang menengah di daerah selatan . anda lebih suka food_SLOT atau food_SLOT ?,16,19,True
653,0,saya mencari sebuah restoran pub gastronomi .,pub EOS_Z1,pub gastronomi EOS_Z1,there are no pub restaurants in the area_SLOT .,name_SLOT menyediakan makanan bistro .,8,6,True
601,0,saya ingin restoran yang menengah yang menyediakan makanan lebanon,menyediakan EOS_Z1,lebanon menengah EOS_Z1,there are no menyediakan restaurants in the city .,"name_SLOT berada di city center , apakah anda ingin alamatnya ?",10,12,True
544,0,saya sedang mencari restoran yang menengah yang menyediakan makanan lebanon .,makanan EOS_Z1,lebanon menengah EOS_Z1,there are no makanan restaurants in the city .,restoran name_SLOT menyediakan makanan lebanon dan memiliki rentang harga yang menengah .,12,13,True
660,0,butuh restoran yang menyajikan tempat bergaya turki,tempat EOS_Z1,turki EOS_Z1,there are no tempat restaurants in the city .,"ok , jadi kamu menginginkan sebuah restoran turki . di daerah mana kamu ingin makan ?",8,17,True
671,0,"halo , saya mencari sebuah restoran yang murah di sisi selatan kota .",selatan EOS_Z1,murah selatan EOS_Z1,there are no selatan restaurants in the city .,terdapat sebuah tempat yang bernama name_SLOT yang spesialis untuk makanan food_SLOT berada di sisi selatan kota .,14,18,True
644,0,"halo , saya mencari sebuah restoran thailand di sisi utara kota .",utara EOS_Z1,thailand utara EOS_Z1,there are no utara restaurants in the city .,"sayang sekali tidak ada restoran thailand di daerah utara , apakah kamu ingin merubah daerah yang ingin dicari ?",13,20,True
666,0,saya menginginkan restoran yang menengah yang berada di barat kota,di EOS_Z1,menengah barat EOS_Z1,there are no di restaurants in the city .,"terdapat tiga restoran dengan harga yang menengah di bagian barat kota . apakah kamu lebih ingin food_SLOT , food_SLOT , atau food_SLOT ?",11,24,True
632,1,"bagaimana dengan name_SLOT , mereka berada di kisaran harga yang menengah di bagian timur kota EOS_M bisakah saya mendapatkan alamat , nomor telepon , dan kodepos ?",bagian EOS_Z1,menengah timur EOS_Z1 address phone postcode,name_SLOT is in the area_SLOT .,"nomor telepon mereka adalah phone_SLOT . alamat mereka adalah address_SLOT , kodeposnya adalah postcode_SLOT .",28,16,True
578,1,name_SLOT adalah restoran thailand pricerange_SLOT di bagian area_SLOT dari kota . EOS_M bisakah saya meminta nomor telepon dan kode posnya ?,tidak EOS_Z1,thailand tidak peduli EOS_Z1 phone postcode,name_SLOT is in the area_SLOT part of town .,nomor telepon dari name_SLOT adalah phone_SLOT dan kode posnya adalah postcode_SLOT . apakah ada lagi yang bisa saya bantu ?,22,21,True
654,1,nomor telepon name_SLOT adalah phone_SLOT . EOS_M bisakah kamu memberi tahu saya jenis makanan apa yang mereka sajikan ?,moderate EOS_Z1,tidak peduli menengah selatan EOS_Z1 food,name_SLOT is in the moderate price range .,name_SLOT menyediakan makanan food_SLOT,20,5,True
649,1,name_SLOT adalah sebuah restoran cina yang berlokasi di bagian selatan dari kota dengan rentang harga pricerange_SLOT . alamat mereka adalah address_SLOT . EOS_M terima kasih sampai jumpa .,di EOS_Z1,cina selatan EOS_Z1,you 're welcome .,terima kasih dan semoga harimu menyenangkan !,29,8,True
628,1,name_SLOT menyediakan makanan pub gastronomi dan berada di rentang harga menengah . EOS_M bisakah saya memiliki nomor teleponnya ?,pub EOS_Z1,pub gastronomi menengah EOS_Z1 phone,name_SLOT is in the area_SLOT part of town .,phone_SLOT apakah itu saja ?,20,6,True
591,1,"maafkan saya , tidak ada restoran yang sesuai dengan permintaanmu . apakah kamu ingin mencoba hal yang lain ? EOS_M iya , saya ingin sebuah restoran mahal yang menyediakan makanan inggris . tolong bisakah saya memiliki nomor teleponnya ?",makanan EOS_Z1,inggris mahal EOS_Z1 phone,there are no restaurants serving makanan food . would you like their location ?,"bagaimana dengan name_SLOT , mereka menyediakan makanan inggris dan berada di kisaran harga yang mahal , nomor telepon mereka adalah phone_SLOT .",40,23,True
549,1,"terdapat name_SLOT di bagian utara dari kota yang menyediakan makanan perancis . EOS_M apa alamat , nomor , dan harga nya ?",menyediakan EOS_Z1,perancis utara EOS_Z1 address phone pricerange,name_SLOT is in the menyediakan .,name_SLOT memiliki rentang harga yang pricerange_SLOT . nomor telepon mereka adalah phone_SLOT dan mereka berlokasi di address_SLOT . apakah ada hal lain yang anda inginkan ?,23,27,True
566,1,"terdapat 5 restoran mahal yang tersedia di bagian selatan dari kota . restoran food_SLOT , food_SLOT , food_SLOT dan dua food_SLOT tersedia . tipe makanan macam apa yang anda inginkan ? EOS_M makanan meksiko akan bagus . bisakah saya meminta alamat dan nomor teleponnya ?",moderate EOS_Z1,meksiko mahal selatan EOS_Z1 address phone,name_SLOT is a nice restaurant in the moderate price range .,name_SLOT adalah restoran meksiko yang berlokasi di bagian selatan dari kota dengan rentang harga yang mahal . nomor telepon mereka adalah phone_SLOT dan alamatnya address_SLOT .,46,27,True
648,1,"tidak ada restoran yang cocok EOS_M bagaimana dengan italia ? saya ingin pergi ke suatu tempat yang bagus dengan suasana yang hebat dan mahal , saya ingin alamat , nomor telepon dan areanya",moderate EOS_Z1,italia mahal EOS_Z1 address area phone,there are no restaurants in the moderate price range .,name_SLOT terletak di address_SLOT 32 dan nomor telepon mereka adalah phone_SLOT .,34,13,True
636,1,"terdapat 17 restoran cina , apakah anda memiliki preferensi rentang harga atau area di kota ? EOS_M ya , saya mencari alamat dari salah satu bagian timur di kota .",makanan EOS_Z1,cina timur EOS_Z1 address,name_SLOT is a nice restaurant in the area_SLOT part of town .,"name_SLOT itu bagus , tapi pricerange_SLOT untuk restoran cina . mereka berlokasi di address_SLOT . apakah ada hal lain yang bisa saya bantu ?",31,25,True
665,1,"name_SLOT adalah sebuah restoran food_SLOT yang murah di sisi timur . apakah kamu ingin alamat atau nomor teleponnya ? EOS_M iya , tolong . bisakah kamu memberi tahu saya alamat dan nomor teleponnya ?",timur EOS_Z1,murah timur EOS_Z1 address phone,name_SLOT is a nice restaurant in the area_SLOT part of town .,"mereka terletak di address_SLOT , dan nomor mereka adalah phone_SLOT .",35,12,True
613,1,terdapat dua restoran dengan harga yang menengah di bagian utara kota . satu khas di masakan food_SLOT dan yang lainnya adalah restoran food_SLOT . EOS_M saya ingin yang india . apa alamat dan nomor teleponnya ?,utara EOS_Z1,menengah india utara EOS_Z1 address phone,name_SLOT is a nice restaurant in the area_SLOT part of town .,restoran india tersebut terletak di address_SLOT dan nomor teleponnya adalah phone_SLOT,37,12,True
609,1,name_SLOT adalah tempat lebanon yang bagus di daerah area_SLOT . EOS_M bisakah saya memiliki nomor teleponnya tolong .,di EOS_Z1,lebanon EOS_Z1 phone,name_SLOT is a nice restaurant in the area_SLOT .,nomor telepon mereka adalah phone_SLOT . apakah ada hal lain yang dapat saya bantu hari ini ?,19,18,True
587,1,name_SLOT adalah sebuah restoran dengan harga yang menengah di area selatan . apakah anda informasi mereka ? EOS_M iya . tolong nomor teleponnya,dari EOS_Z1,menengah selatan EOS_Z1 phone,name_SLOT is a nice restaurant in the area_SLOT .,nomor telepon name_SLOT adalah phone_SLOT .,24,7,True
577,1,name_SLOT memilki harga yang menengah dan terletak di bagian selatan dari kota . apakah anda ingin lokasinya ? EOS_M iya . tolong saya ingin meminta lokasi dan nomor teleponnya .,dari EOS_Z1,menengah selatan EOS_Z1 address phone,name_SLOT is a nice restaurant in the area_SLOT .,alamat dari name_SLOT adalah address_SLOT dan nomor teleponnya adalah phone_SLOT .,31,12,True
554,1,iya tentu . hanya terdapat di restoran italia yang bernama name_SLOT di daerah timur . hal apa lagi yang ingin kamu ketahui ? EOS_M dimana alamat mereka tolong ?,timur EOS_Z1,italia timur EOS_Z1 address,name_SLOT is in the area_SLOT part of town .,alamat dari name_SLOT adalah address_SLOT . adakah hal lain yang dapat saya bantu ?,30,15,True
655,1,"kamu menginginkan restoran yang menyediakan makanan perancis . apakah kamu memiliki preferensi untuk letak daerahnya ? EOS_M saya tidak peduli . tolong beri saya alamat , nomor telepon , dan kodepos nya .",moderate EOS_Z1,perancis tidak peduli EOS_Z1 address phone postcode,name_SLOT is a nice restaurant in the moderate price range .,"saya bisa merekomendasikan dua restoran yang menyediakan masakan perancis : name_SLOT , terletak di address_SLOT postcode_SLOT , nomor telepon phone_SLOT atau name_SLOT terletak di address_SLOT , postcode_SLOT , nomor telepon phone_SLOT",34,32,True
640,1,name_SLOT adalah sebuah restoran food_SLOT di daerah selatan kota dan berada di kisaran harga yang menengah . EOS_M jenis makanan apa yang mereka sediakan . dimana alamat mereka ?,selatan EOS_Z1,menengah selatan EOS_Z1 address food,name_SLOT is a nice restaurant in the area_SLOT part of town .,mereka menyediakan makanan food_SLOT . alamatnya adalah address_SLOT .,30,10,True
564,1,"name_SLOT adalah restoran murah yang menyediakan makanan mediterania . apakah bagian area_SLOT dari kota cukup untuk anda ? EOS_M iya , terima kasih . bisakah anda memberitahu saya alamat dan nomor telepon dari restoran itu ?",menyediakan EOS_Z1,mediterania murah pusat EOS_Z1 address phone,name_SLOT is a nice restaurant in the area_SLOT .,"tentunya , name_SLOT berlokasi di address_SLOT dan bisa dihubungi melalui phone_SLOT . bisakah saya membantu lebih lanjut ?",37,19,True
623,1,"name_SLOT terletak di daerah pusat kota EOS_M tolong , bisakah kamu memberi tahu saya alamat , nomor telepon , dan kodepos dari little seoul ?",pusat EOS_Z1,korea pusat EOS_Z1 address phone postcode,name_SLOT is a nice restaurant in the area_SLOT .,"tentu , name_SLOT terletak di address_SLOT 108. nomor teleponnya adalah phone_SLOT dan kodeposnya adalah postcode_SLOT . adakah hal lain yang dapat saya bantu ?",26,25,True
668,1,berikut adalah daftar dari restoran yang terletak di sisi selatan kota di kisaran harga yang menengah EOS_M bisakah saya memiliki alamat dan nomor teleponnya tolong,selatan EOS_Z1,menengah selatan EOS_Z1 address phone,name_SLOT is a nice restaurant in the area_SLOT area .,name_SLOT terletak di address_SLOT dan nomor teleponnya adalah phone_SLOT .,26,11,True
556,1,name_SLOT terletak di bagian selatan dari kota dan memiliki rentang harga yang menengah . apakah anda ingin lokasinya ? EOS_M tolong alamat dan kode posnya,dari EOS_Z1,menengah selatan EOS_Z1 address postcode,name_SLOT is a nice restaurant in the area_SLOT .,alamat mereka adalah address_SLOT dan kode posnya adalah postcode_SLOT . apakah ada hal lain yang bisa saya bantu untuk hari ini ?,26,23,True
643,1,terdapat dua restoran dengan harga yang menengah di daerah selatan . anda lebih suka food_SLOT atau food_SLOT ? EOS_M apakah ada yang lain ? bisakah saya mendapatkan nomor teleponnya ?,selatan EOS_Z1,menengah selatan EOS_Z1 phone,name_SLOT is a nice restaurant in the area_SLOT part of town .,name_SLOT terletak di bagian selatan kota dan berada di kisaran harga yang menengah . nomor telepon mereka adalah phone_SLOT . dapatkah saya membantu anda dengan hal yang lain ?,31,30,True
653,1,name_SLOT menyediakan makanan bistro . EOS_M bisakah saya memiliki alamat dan kodepos nya .,pub EOS_Z1,pub gastronomi EOS_Z1 address postcode,you 're welcome .,"alamatnya adalah address_SLOT , postcode_SLOT .",15,7,True
601,1,"name_SLOT berada di city center , apakah anda ingin alamatnya ? EOS_M apa alamat dan nomornya ?",menyediakan EOS_Z1,lebanon menengah EOS_Z1 address phone,name_SLOT is in the area_SLOT part of town .,alamatnya adalah address_SLOT dan nomor teleponnya adalah phone_SLOT,18,9,True
544,1,restoran name_SLOT menyediakan makanan lebanon dan memiliki rentang harga yang menengah . EOS_M beritahu saya alamat dan nomor telepon dari restoran ali baba .,makanan EOS_Z1,lebanon menengah EOS_Z1 address phone,name_SLOT is a nice restaurant in the area_SLOT area .,alamatnya adalah address_SLOT dan nomornya adalah phone_SLOT .,25,9,True
660,1,"ok , jadi kamu menginginkan sebuah restoran turki . di daerah mana kamu ingin makan ? EOS_M area manapun tidak masalah ! bisakah saya mendapatkan alamat dan kodepos dari restoran turki ?",tempat EOS_Z1,tidak peduli turki EOS_Z1 address postcode,name_SLOT is a nice restaurant in the area_SLOT part of town .,"name_SLOT adalah sebuah restoran turki di address_SLOT , postcode_SLOT . adakah hal lain yang dapat saya bantu untukmu hari ini ?",33,22,True
671,1,terdapat sebuah tempat yang bernama name_SLOT yang spesialis untuk makanan food_SLOT berada di sisi selatan kota . EOS_M apa alamat dan kode posnya ?,selatan EOS_Z1,murah selatan EOS_Z1 address postcode,name_SLOT is in the area_SLOT part of town .,nomor teleponnya adalah phone_SLOT dan kodeposnya adalah postcode_SLOT,25,9,True
644,1,"sayang sekali tidak ada restoran thailand di daerah utara , apakah kamu ingin merubah daerah yang ingin dicari ? EOS_M bagaimana dengan daerah barat ? saya juga ingin alamat , nomor telepon dan kisaran harga ?",utara EOS_Z1,thailand barat EOS_Z1 address phone pricerange,name_SLOT is a nice restaurant in the area_SLOT part of town .,"name_SLOT menyediakan makanan thailand dan harganya pricerange_SLOT di daerah barat . nomor telepon mereka adalah phone_SLOT alamatnya adalah address_SLOT , adakah hal lain yang dapat saya bantu untukmu ?",37,30,True
666,1,"terdapat tiga restoran dengan harga yang menengah di bagian barat kota . apakah kamu lebih ingin food_SLOT , food_SLOT , atau food_SLOT ? EOS_M bisakah saya memiliki alamat dan nomor telepon dari lokasi italia ?",di EOS_Z1,italia menengah barat EOS_Z1 address phone,name_SLOT is a nice restaurant in the area_SLOT part of town .,"name_SLOT terletak di jalan <unk> 21-24 , dan bisa dijangkau melalui phone_SLOT . dapatkah saya membantu lebih lanjut ?",36,20,True
632,2,"nomor telepon mereka adalah phone_SLOT . alamat mereka adalah address_SLOT , kodeposnya adalah postcode_SLOT . EOS_M terima kasih . sampai jumpa .",bagian EOS_Z1,menengah timur EOS_Z1,you 're welcome . goodbye .,sama sama . terimakasih telah menghubungi . selamat tinggal .,23,11,True
578,2,"nomor telepon dari name_SLOT adalah phone_SLOT dan kode posnya adalah postcode_SLOT . apakah ada lagi yang bisa saya bantu ? EOS_M itu semua cukup , terima kasih . selamat tinggal .",tidak EOS_Z1,thailand tidak peduli EOS_Z1,name_SLOT is a nice restaurant system .,"terima kasih telah menggunakan sistem ini , sampai jumpa !",32,11,True
654,2,name_SLOT menyediakan makanan food_SLOT EOS_M terima kasih sampai jumpa .,moderate EOS_Z1,tidak peduli menengah selatan EOS_Z1,name_SLOT is a nice restaurant .,sama-sama . semoga anda memiliki sore yang menyenangkan .,11,10,True
649,2,terima kasih dan semoga harimu menyenangkan ! EOS_M terima kasih lagi . selamat tingggal !,di EOS_Z1,cina selatan EOS_Z1,you 're welcome . good bye .,terima kasih telah menggunakan sistem restoran cambridge . sampai jumpa .,16,12,True
628,2,phone_SLOT apakah itu saja ? EOS_M terimakasih itu saja,pub EOS_Z1,pub gastronomi menengah EOS_Z1,name_SLOT is a nice pub restaurant in the area_SLOT .,sama sama !,10,4,True
591,2,"bagaimana dengan name_SLOT , mereka menyediakan makanan inggris dan berada di kisaran harga yang mahal , nomor telepon mereka adalah phone_SLOT . EOS_M sempurna ! terimakasih , selamat tinggal !",makanan EOS_Z1,inggris mahal EOS_Z1,you 're welcome .,sama sama . sampai jumpa .,31,7,True
549,2,"name_SLOT memiliki rentang harga yang pricerange_SLOT . nomor telepon mereka adalah phone_SLOT dan mereka berlokasi di address_SLOT . apakah ada hal lain yang anda inginkan ? EOS_M tidak , itu sudah cukup . terima kasih atas bantuannya .",menyediakan EOS_Z1,perancis utara EOS_Z1,name_SLOT is a nice restaurant system .,terima kasih sudah menggunakan sistem kami . sampai jumpa,39,10,True
